Id,ship_ref,seq,from_loc,to_loc,veh,drv,START,END,Amount,Status
MV703038,SH102650,3,L-246,L-242,VIN138,D3006,2025-01-22 09:13,2025-01-22 16:06,59.04,DONE
MV703039,SH102651,1,L-205,L-230,VIN142,D3011,2025-03-24 12:44,2025-03-25 10:57,331.90,DONE
MV703040,SH102652,1,L-250,L-252,VIN128,D3037,2025-11-22 18:13,2025-11-23 12:28,373.36,DONE
MV703041,SH102653,1,L-209,L-226,VIN134,D3068,2025-05-11 07:12,2025-05-12 06:50,61.92,DONE
MV703042,SH102654,1,L-217,L-209,VIN176,D3046,2025-09-23 09:46,,377.31,ABORTED
MV703043,SH102655,1,L-210,L-246,VIN192,D3079,2025-05-18 13:18,2025-05-19 19:16,402.32,DONE
MV703044,SH102655,2,L-246,L-246,VIN101,D3118,2025-05-18 19:59,2025-05-19 09:58,381.50,DONE
MV703045,SH102656,1,L-202,L-257,VIN106,D3076,2025-04-14 15:15,2025-04-15 16:11,46.39,DONE
MV703046,SH102657,1,L-225,L-249,VIN161,D3038,2025-09-23 16:08,2025-09-24 17:20,123.02,DONE
MV703047,SH102658,1,L-245,L-247,VIN209,D3035,2025-02-13 06:35,2025-02-13 08:07,289.32,DONE
MV703048,SH102659,1,L-256,L-259,VIN194,D3072,2025-03-02 18:11,2025-03-02 12:06,71.46,DONE
MV703049,SH102660,1,L-233,L-258,VIN166,D3039,2025-08-24 15:08,2025-08-25 21:40,66.23,DONE
MV703050,SH102661,1,L-226,L-213,VIN210,D3066,2025-04-30 11:22,2025-04-30 11:40,242.86,DONE
MV703051,SH102662,1,L-260,L-255,VIN106,D3111,2025-10-16 20:15,2025-10-16 19:16,288.76,DONE
MV703052,SH102662,2,L-255,L-227,VIN112,D3070,2025-10-17 14:30,2025-10-17 07:55,171.02,DONE
MV703053,SH102663,1,L-249,L-211,VIN136,D3110,2026-03-19 19:52,2026-03-19 21:24,36.83,DONE
MV703054,SH102664,1,L-239,L-210,VIN135,D3076,2025-07-07 10:58,2025-07-07 17:48,380.25,DONE
MV703055,SH102665,1,L-249,L-255,VIN144,D3039,2025-02-22 13:15,2025-02-23 08:35,97.68,DONE
MV703056,SH102666,1,L-220,L-259,VIN121,D3028,2026-03-06 12:41,2026-03-06 07:06,183.98,DONE
MV703057,SH102667,1,L-260,L-246,VIN137,D3093,2026-03-15 08:10,2026-03-15 17:45,103.20,DONE
MV703058,SH102668,1,L-227,L-232,VIN118,D3094,2025-12-09 18:04,,167.92,ABORTED
MV703059,SH102669,1,L-243,L-203,VIN111,D3102,2025-12-27 12:30,2025-12-28 11:05,80.27,DONE
MV703060,SH102670,1,L-216,L-247,VIN171,D3058,2026-04-10 11:34,2026-04-10 20:46,40.29,DONE
MV703061,SH102671,1,L-251,L-253,VIN140,D3014,2025-03-17 13:11,2025-03-18 16:43,310.93,DONE
MV703062,SH102672,1,L-259,L-215,VIN181,D3030,2026-03-07 08:57,2026-03-08 10:20,80.87,DONE
MV703063,SH102672,2,L-215,L-220,VIN141,D3029,2026-03-08 15:44,2026-03-08 21:29,327.97,DONE
MV703064,SH102674,1,L-203,L-241,VIN109,D3026,2026-03-23 15:05,2026-03-24 12:24,131.62,DONE
MV703065,SH102676,1,L-226,L-229,VIN167,D3036,2025-09-20 12:57,2025-09-20 06:30,323.52,DONE
MV703066,SH102677,1,L-258,L-239,VIN191,D3058,2025-04-12 08:29,2025-04-13 14:13,260.08,DONE
MV703067,SH102679,1,L-230,L-226,VIN201,D3063,2025-08-30 13:02,2025-08-31 19:10,258.47,DONE
MV703068,SH102680,1,L-220,L-204,VIN182,D3080,2025-02-04 06:11,2025-02-05 13:07,226.26,DONE
MV703069,SH102681,1,L-224,L-233,VIN203,D3098,2026-02-25 07:46,2026-02-26 17:29,250.13,DONE
MV703070,SH102682,1,L-203,L-246,VIN198,D3046,2025-05-12 07:14,2025-05-12 11:01,47.97,DONE
MV703071,SH102683,1,L-227,L-243,VIN152,D3001,2026-04-19 17:38,,351.28,PLANNED
MV703072,SH102684,1,L-209,L-250,VIN114,D3023,2025-07-01 16:29,2025-07-01 08:00,163.08,DONE
MV703073,SH102684,2,L-250,L-256,VIN179,D3049,2025-07-01 08:49,2025-07-02 16:59,169.65,DONE
MV703074,SH102684,3,L-256,L-249,VIN162,D3039,2025-07-02 15:52,2025-07-02 17:04,258.11,DONE
MV703075,SH102685,1,L-249,L-242,VIN186,D3026,2025-11-29 07:22,2025-11-29 20:11,239.49,DONE
MV703076,SH102686,1,L-238,L-259,VIN215,D3039,2026-03-17 18:22,2026-03-17 06:10,341.76,DONE
MV703077,SH102687,1,L-244,L-215,VIN155,D3032,2025-08-23 18:54,2025-08-23 11:18,115.55,DONE
MV703078,SH102687,2,L-215,L-256,VIN105,D3084,2025-08-24 07:21,2025-08-25 09:53,321.99,DONE
MV703079,SH102687,3,L-256,L-254,VIN149,D3031,2025-08-24 15:37,2025-08-24 17:15,272.16,DONE
MV703080,SH102688,1,L-237,L-205,VIN165,D3012,2025-03-20 07:57,2025-03-20 13:03,268.86,DONE
MV703081,SH102689,1,L-255,L-246,VIN193,D3022,2025-10-22 08:20,2025-10-22 11:29,51.77,DONE
MV703082,SH102690,1,L-222,L-220,VIN111,D3008,2025-04-05 07:23,,349.68,PLANNED
MV703083,SH102691,1,L-226,L-245,VIN139,D3091,2025-03-30 13:12,2025-03-31 07:35,303.90,DONE
MV703084,SH102692,1,L-249,L-254,VIN214,D3082,2026-03-28 19:44,2026-03-28 12:58,113.91,DONE
MV703085,SH102693,1,L-250,L-252,VIN106,D3060,2025-12-14 19:39,2025-12-14 19:46,226.08,DONE
MV703086,SH102694,1,L-213,L-234,VIN145,D3044,2025-07-25 21:44,2025-07-25 11:17,116.20,DONE
MV703087,SH102695,1,L-227,L-245,VIN142,D3027,2026-05-03 07:20,2026-05-04 14:32,253.55,DONE
MV703088,SH102695,2,L-245,L-251,VIN122,D3056,2026-05-04 16:02,,51.49,ABORTED
MV703089,SH102696,1,L-236,L-231,VIN148,D3096,2025-02-20 11:16,,232.91,ABORTED
MV703090,SH102697,1,L-225,L-231,VIN201,D3083,2025-01-04 16:30,2025-01-04 14:00,244.00,DONE
MV703091,SH102697,2,L-231,L-207,VIN119,D3057,2025-01-04 06:26,,295.34,PLANNED
MV703092,SH102699,1,L-241,L-246,VIN166,D3115,2025-06-10 11:43,2025-06-10 12:01,373.24,DONE
MV703093,SH102699,2,L-246,L-260,VIN212,D3043,2025-06-10 07:09,,76.37,PLANNED
MV703094,SH102700,1,L-257,L-218,VIN109,D3044,2025-06-16 12:19,,264.95,PLANNED
MV703095,SH102701,1,L-207,L-201,VIN180,D3115,2025-05-22 07:58,2025-05-22 08:05,125.85,DONE
MV703096,SH102702,1,L-241,L-260,VIN130,D3119,2026-04-02 09:45,2026-04-02 07:16,332.89,DONE
MV703097,SH102703,1,L-236,L-221,VIN202,D3000,2025-07-08 06:55,2025-07-09 13:55,197.68,DONE
MV703098,SH102703,2,L-221,L-230,VIN219,D3021,2025-07-09 10:26,2025-07-09 18:27,130.98,DONE
MV703099,SH102703,3,L-230,L-260,VIN129,D3034,2025-07-09 06:30,2025-07-10 11:14,242.02,DONE
MV703100,SH102704,1,L-237,L-225,VIN202,D3015,2025-03-01 17:41,2025-03-01 17:12,150.53,DONE
MV703101,SH102705,1,L-228,L-242,VIN131,D3111,2025-01-14 17:48,2025-01-14 10:57,213.68,DONE
MV703102,SH102706,1,L-258,L-232,VIN162,D3056,2026-01-21 15:15,2026-01-21 16:20,41.22,DONE
MV703103,SH102707,1,L-220,L-203,VIN157,D3103,2026-01-06 07:39,,38.49,ABORTED
MV703104,SH102708,1,L-234,L-222,VIN149,D3099,2025-01-30 10:34,2025-01-30 12:23,397.41,DONE
MV703105,SH102709,1,L-242,L-241,VIN182,D3112,2025-10-13 14:36,2025-10-13 07:38,166.38,DONE
MV703106,SH102709,2,L-241,L-246,VIN101,D3014,2025-10-14 11:04,2025-10-15 17:45,343.49,DONE
MV703107,SH102710,1,L-222,L-231,VIN129,D3111,2025-04-12 16:19,2025-04-13 21:14,381.07,DONE
MV703108,SH102710,2,L-231,L-225,VIN122,D3061,2025-04-12 13:53,2025-04-12 19:35,167.15,DONE
MV703109,SH102710,3,L-225,L-201,VIN191,D3114,2025-04-13 17:05,2025-04-13 12:44,205.15,DONE
MV703110,SH102711,1,L-260,L-246,VIN182,D3025,2025-03-06 07:23,2025-03-06 21:45,43.10,DONE
MV703111,SH102711,2,L-246,L-211,VIN100,D3029,2025-03-07 15:25,,226.47,PLANNED
MV703112,SH102712,1,L-241,L-211,VIN136,D3059,2025-07-11 14:11,2025-07-11 10:57,272.17,DONE
MV703113,SH102713,1,L-248,L-260,VIN192,D3109,2025-04-11 08:49,2025-04-11 16:20,245.00,DONE
MV703114,SH102714,1,L-252,L-239,VIN103,D3003,2025-08-01 13:26,2025-08-01 12:32,44.52,DONE
MV703115,SH102715,1,L-253,L-216,VIN102,D3050,2025-12-27 16:28,2025-12-27 09:19,120.60,DONE
MV703116,SH102716,1,L-236,L-238,VIN171,D3005,2025-03-19 19:11,2025-03-20 18:46,332.26,DONE
MV703117,SH102717,1,L-234,L-205,VIN138,D3076,2025-05-31 20:23,,213.73,PLANNED
MV703118,SH102719,1,L-236,L-245,VIN173,D3086,2026-01-16 16:33,2026-01-17 10:18,264.11,DONE
MV703119,SH102720,1,L-243,L-215,VIN196,D3119,2025-03-09 07:01,2025-03-09 15:32,268.43,DONE
MV703120,SH102723,1,L-247,L-241,VIN169,D3042,2025-05-12 17:07,2025-05-12 09:22,61.87,DONE
MV703121,SH102723,2,L-241,L-243,VIN201,D3030,2025-05-12 15:43,2025-05-12 13:40,145.02,DONE
MV703122,SH102724,1,L-235,L-210,VIN134,D3084,2025-09-05 08:23,2025-09-05 13:21,57.22,DONE
MV703123,SH102724,2,L-210,L-230,VIN159,D3001,2025-09-05 10:03,2025-09-06 08:45,378.79,DONE
MV703124,SH102724,3,L-230,L-204,VIN167,D3054,2025-09-06 06:48,2025-09-06 17:09,371.68,DONE
MV703125,SH102725,1,L-245,L-236,VIN136,D3039,2026-04-19 21:28,2026-04-20 14:51,315.99,DONE
MV703126,SH102727,1,L-259,L-204,VIN162,D3101,2026-02-17 07:28,2026-02-18 17:21,128.72,DONE
MV703127,SH102730,1,L-252,L-247,VIN219,D3045,2025-12-27 10:35,2025-12-27 12:42,232.89,DONE
MV703128,SH102731,1,L-209,L-249,VIN148,D3076,2025-08-03 18:11,2025-08-03 19:45,115.03,DONE
MV703129,SH102732,1,L-255,L-240,VIN194,D3015,2025-10-03 15:33,2025-10-03 19:26,361.35,DONE
MV703130,SH102732,2,L-240,L-214,VIN109,D3046,2025-10-03 19:09,2025-10-04 18:08,29.26,DONE
MV703131,SH102733,1,L-224,L-216,VIN138,D3040,2025-01-17 13:23,2025-01-18 06:59,199.48,DONE
MV703132,SH102733,2,L-216,L-202,VIN199,D3080,2025-01-18 07:57,2025-01-18 16:49,245.03,DONE
MV703133,SH102734,1,L-237,L-205,VIN142,D3097,2025-04-22 20:56,2025-04-22 06:28,286.98,DONE
MV703134,SH102735,1,L-245,L-225,VIN206,D3115,2026-03-18 15:26,2026-03-18 14:38,360.36,DONE
MV703135,SH102735,2,L-225,L-255,VIN126,D3060,2026-03-19 19:58,2026-03-19 08:24,230.60,DONE
MV703136,SH102736,1,L-234,L-240,VIN168,D3047,2025-11-01 06:37,2025-11-01 20:56,178.87,DONE
MV703137,SH102736,2,L-240,L-248,VIN103,D3040,2025-11-02 13:08,2025-11-02 07:17,220.05,DONE
MV703138,SH102737,1,L-246,L-225,VIN219,D3061,2026-01-22 21:16,2026-01-23 15:39,212.20,DONE
MV703139,SH102738,1,L-201,L-245,VIN206,D3011,2025-04-08 12:54,2025-04-09 10:20,129.88,DONE
MV703140,SH102739,1,L-212,L-211,VIN130,D3052,2026-04-18 06:12,2026-04-18 18:30,201.15,DONE
MV703141,SH102740,1,L-209,L-250,VIN197,D3025,2025-08-17 19:12,2025-08-18 13:10,147.27,DONE
MV703142,SH102740,2,L-250,L-222,VIN139,D3092,2025-08-17 06:45,2025-08-17 17:57,35.11,DONE
MV703143,SH102741,1,L-244,L-242,VIN135,D3099,2025-04-15 16:56,2025-04-15 20:42,314.06,DONE
MV703144,SH102742,1,L-230,L-247,VIN129,D3084,2025-11-28 11:36,2025-11-28 08:34,301.61,DONE
MV703145,SH102743,1,L-233,L-220,VIN196,D3077,2025-10-20 19:25,2025-10-20 10:52,317.17,DONE
MV703146,SH102744,1,L-222,L-208,VIN170,D3081,2025-11-16 16:39,2025-11-17 10:37,385.37,DONE
MV703147,SH102745,1,L-221,L-233,VIN199,D3053,2026-04-18 14:04,2026-04-18 19:17,246.84,DONE
MV703148,SH102746,1,L-255,L-240,VIN115,D3043,2026-04-17 21:44,2026-04-17 20:37,126.67,DONE
MV703149,SH102747,1,L-233,L-256,VIN171,D3084,2025-04-17 08:39,2025-04-18 21:04,199.18,DONE
MV703150,SH102747,2,L-256,L-245,VIN154,D3116,2025-04-17 13:05,2025-04-17 06:47,174.17,DONE
MV703151,SH102748,1,L-221,L-251,VIN152,D3002,2026-03-24 11:10,2026-03-24 17:08,157.13,DONE
MV703152,SH102748,2,L-251,L-251,VIN135,D3077,2026-03-24 06:11,2026-03-25 15:48,151.27,DONE
MV703153,SH102749,1,L-242,L-236,VIN208,D3029,2025-09-21 16:12,2025-09-22 19:49,234.12,DONE
MV703154,SH102751,1,L-212,L-201,VIN153,D3079,2025-02-09 09:22,,234.31,PLANNED
MV703155,SH102752,1,L-212,L-228,VIN104,D3081,2025-09-04 13:45,2025-09-05 15:45,68.75,DONE
MV703156,SH102753,1,L-215,L-249,VIN179,D3063,2025-02-10 14:18,2025-02-10 06:03,210.94,DONE
MV703157,SH102754,1,L-240,L-252,VIN121,D3114,2025-05-23 11:27,2025-05-23 21:55,300.50,DONE
MV703158,SH102755,1,L-235,L-207,VIN214,D3027,2025-08-20 14:11,2025-08-21 17:48,390.28,DONE
MV703159,SH102756,1,L-225,L-239,VIN102,D3027,2025-02-02 13:49,2025-02-03 09:38,368.60,DONE
MV703160,SH102758,1,L-238,L-232,VIN101,D3014,2025-10-14 18:17,2025-10-14 11:12,120.07,DONE
MV703161,SH102759,1,L-219,L-212,VIN183,D3115,2025-07-28 19:50,2025-07-29 15:22,365.90,DONE
MV703162,SH102760,1,L-235,L-256,VIN145,D3054,2025-01-18 06:13,2025-01-18 17:54,216.92,DONE
MV703163,SH102760,2,L-256,L-258,VIN151,D3108,2025-01-19 07:30,2025-01-19 20:40,309.02,DONE
MV703164,SH102761,1,L-237,L-220,VIN179,D3008,2025-01-30 19:03,2025-01-30 15:22,97.19,DONE
MV703165,SH102762,1,L-228,L-241,VIN126,D3044,2025-09-18 14:45,2025-09-18 15:27,315.17,DONE
MV703166,SH102762,2,L-241,L-253,VIN146,D3000,2025-09-18 10:36,2025-09-19 16:04,109.59,DONE
MV703167,SH102763,1,L-258,L-205,VIN108,D3103,2025-08-16 11:18,2025-08-16 07:27,250.15,DONE
MV703168,SH102763,2,L-205,L-250,VIN177,D3001,2025-08-16 08:32,2025-08-16 17:30,50.02,DONE
MV703169,SH102764,1,L-217,L-215,VIN132,D3036,2025-12-03 08:34,2025-12-03 19:09,277.11,DONE
MV703170,SH102764,2,L-215,L-236,VIN150,D3064,2025-12-04 21:18,,279.69,PLANNED
MV703171,SH102765,1,L-203,L-219,VIN117,D3070,2025-09-27 12:18,2025-09-27 17:48,227.17,DONE
MV703172,SH102767,1,L-221,L-247,VIN195,D3100,2025-11-13 20:13,,269.80,ABORTED
MV703173,SH102768,1,L-260,L-219,VIN173,D3036,2026-04-12 13:19,2026-04-12 19:55,171.07,DONE
MV703174,SH102769,1,L-216,L-225,VIN153,D3014,2025-12-18 13:52,2025-12-18 07:48,183.94,DONE
MV703175,SH102769,2,L-225,L-252,VIN136,D3057,2025-12-18 17:50,,240.28,ABORTED
MV703176,SH102770,1,L-259,L-206,VIN175,D3021,2026-04-12 10:37,2026-04-13 15:26,133.20,DONE
MV703177,SH102770,2,L-206,L-240,VIN126,D3100,2026-04-13 06:22,2026-04-13 18:40,271.54,DONE
MV703178,SH102770,3,L-240,L-249,VIN191,D3022,2026-04-13 18:14,2026-04-13 19:09,238.15,DONE
MV703179,SH102771,1,L-241,L-256,VIN160,D3017,2025-05-13 06:42,,301.58,ABORTED
MV703180,SH102772,1,L-245,L-238,VIN155,D3012,2025-06-08 09:13,2025-06-09 08:14,165.97,DONE
MV703181,SH102773,1,L-253,L-251,VIN115,D3074,2026-04-18 15:07,2026-04-18 20:12,60.65,DONE
MV703182,SH102774,1,L-216,L-250,VIN209,D3096,2025-02-24 20:21,2025-02-24 13:26,88.76,DONE
MV703183,SH102774,2,L-250,L-227,VIN197,D3088,2025-02-24 11:18,2025-02-24 08:50,107.34,DONE
MV703184,SH102775,1,L-217,L-212,VIN194,D3064,2025-04-24 09:07,2025-04-24 16:05,377.57,DONE
MV703185,SH102776,1,L-214,L-228,VIN165,D3092,2026-04-27 17:39,,113.40,ABORTED
MV703186,SH102777,1,L-227,L-240,VIN136,D3099,2025-12-04 06:30,2025-12-05 20:56,50.49,DONE
MV703187,SH102778,1,L-246,L-256,VIN115,D3091,2025-04-19 15:55,2025-04-19 20:15,355.57,DONE
MV703188,SH102778,2,L-256,L-216,VIN168,D3085,2025-04-20 13:27,2025-04-21 10:05,283.66,DONE
MV703189,SH102779,1,L-210,L-230,VIN218,D3117,2025-06-18 12:37,2025-06-19 07:33,172.19,DONE
MV703190,SH102780,1,L-222,L-227,VIN143,D3038,2025-10-06 21:01,2025-10-07 16:02,389.74,DONE
MV703191,SH102781,1,L-210,L-243,VIN112,D3062,2025-06-18 14:15,2025-06-18 12:53,311.21,DONE
MV703192,SH102782,1,L-218,L-235,VIN180,D3053,2025-07-05 16:25,2025-07-05 17:10,241.53,DONE
MV703193,SH102782,2,L-235,L-255,VIN197,D3020,2025-07-06 08:35,2025-07-07 15:28,310.32,DONE
MV703194,SH102782,3,L-255,L-206,VIN107,D3048,2025-07-06 09:23,2025-07-07 09:00,198.03,DONE
MV703195,SH102783,1,L-217,L-254,VIN142,D3081,2025-07-20 07:31,2025-07-20 11:23,360.25,DONE
MV703196,SH102784,1,L-245,L-226,VIN115,D3016,2025-09-22 11:01,2025-09-22 17:40,144.17,DONE
MV703197,SH102784,2,L-226,L-220,VIN100,D3064,2025-09-22 16:15,2025-09-22 16:24,126.29,DONE
MV703198,SH102785,1,L-246,L-256,VIN123,D3034,2025-03-19 15:41,2025-03-19 20:47,252.18,DONE
MV703199,SH102785,2,L-256,L-224,VIN170,D3055,2025-03-20 15:01,2025-03-21 06:04,78.89,DONE
MV703200,SH102786,1,L-201,L-228,VIN150,D3098,2025-05-09 08:15,,78.56,PLANNED
MV703201,SH102788,1,L-258,L-228,VIN135,D3018,2025-09-01 20:00,2025-09-02 15:23,260.92,DONE
MV703202,SH102789,1,L-221,L-260,VIN161,D3049,2026-03-09 20:17,2026-03-10 09:43,81.13,DONE
MV703203,SH102789,2,L-260,L-235,VIN195,D3089,2026-03-10 21:55,2026-03-11 13:05,396.55,DONE
MV703204,SH102789,3,L-235,L-257,VIN150,D3115,2026-03-10 16:04,2026-03-10 14:57,127.53,DONE
MV703205,SH102790,1,L-216,L-219,VIN142,D3008,2025-08-21 17:45,,193.27,PLANNED
MV703206,SH102791,1,L-222,L-238,VIN148,D3015,2025-04-06 21:34,2025-04-06 09:46,81.53,DONE
MV703207,SH102792,1,L-220,L-258,VIN198,D3054,2025-03-11 13:06,2025-03-11 08:10,231.82,DONE
MV703208,SH102793,1,L-214,L-201,VIN174,D3115,2025-12-12 12:03,2025-12-12 07:00,223.49,DONE
MV703209,SH102794,1,L-256,L-231,VIN217,D3089,2025-02-17 11:53,2025-02-18 20:07,332.22,DONE
MV703210,SH102795,1,L-240,L-240,VIN135,D3114,2025-07-27 07:44,2025-07-28 15:32,86.48,DONE
MV703211,SH102795,2,L-240,L-208,VIN138,D3017,2025-07-28 20:22,2025-07-28 20:04,150.78,DONE
MV703212,SH102796,1,L-212,L-250,VIN126,D3064,2025-07-19 14:03,2025-07-19 09:26,236.30,DONE
MV703213,SH102796,2,L-250,L-228,VIN187,D3033,2025-07-20 11:56,2025-07-20 14:43,159.72,DONE
MV703214,SH102797,1,L-242,L-211,VIN155,D3110,2025-04-10 11:58,2025-04-10 11:25,154.21,DONE
MV703215,SH102797,2,L-211,L-241,VIN210,D3051,2025-04-11 15:17,2025-04-12 18:16,288.22,DONE
MV703216,SH102797,3,L-241,L-208,VIN178,D3016,2025-04-11 14:02,,308.84,PLANNED
MV703217,SH102798,1,L-256,L-204,VIN136,D3103,2026-03-09 13:04,2026-03-10 11:22,150.70,DONE
MV703218,SH102799,1,L-208,L-230,VIN152,D3069,2026-03-03 20:42,2026-03-04 12:29,273.75,DONE
MV703219,SH102801,1,L-244,L-235,VIN117,D3014,2025-05-15 16:56,2025-05-15 15:09,285.32,DONE
MV703220,SH102801,2,L-235,L-250,VIN111,D3114,2025-05-16 21:48,2025-05-16 17:49,296.51,DONE
MV703221,SH102801,3,L-250,L-204,VIN120,D3071,2025-05-17 17:04,2025-05-17 20:44,72.47,DONE
MV703222,SH102802,1,L-212,L-218,VIN131,D3052,2025-02-11 10:32,2025-02-11 21:30,287.60,DONE
MV703223,SH102804,1,L-219,L-251,VIN201,D3033,2025-02-02 19:10,2025-02-02 16:48,73.31,DONE
MV703224,SH102805,1,L-213,L-211,VIN177,D3021,2025-10-15 18:02,2025-10-16 07:05,152.58,DONE
MV703225,SH102805,2,L-211,L-225,VIN183,D3086,2025-10-15 13:58,2025-10-15 08:38,399.73,DONE
MV703226,SH102806,1,L-213,L-201,VIN135,D3004,2025-10-01 09:57,2025-10-02 12:13,316.70,DONE
MV703227,SH102807,1,L-249,L-219,VIN107,D3023,2026-04-13 21:23,2026-04-13 13:18,234.21,DONE
MV703228,SH102808,1,L-239,L-203,VIN219,D3060,2026-03-29 12:55,2026-03-29 19:11,319.38,DONE
MV703229,SH102809,1,L-205,L-204,VIN208,D3069,2025-04-19 08:10,2025-04-20 16:31,106.71,DONE
MV703230,SH102810,1,L-236,L-220,VIN219,D3011,2025-08-20 20:43,2025-08-20 14:17,329.22,DONE
MV703231,SH102811,1,L-255,L-228,VIN180,D3023,2025-11-28 12:46,2025-11-29 14:21,222.53,DONE
MV703232,SH102812,1,L-221,L-251,VIN189,D3119,2026-04-06 08:22,2026-04-06 20:16,75.21,DONE
MV703233,SH102812,2,L-251,L-231,VIN112,D3081,2026-04-06 18:55,2026-04-06 08:13,87.85,DONE
MV703234,SH102813,1,L-215,L-243,VIN145,D3083,2025-06-26 20:49,2025-06-26 15:42,200.93,DONE
MV703235,SH102814,1,L-234,L-219,VIN198,D3022,2026-05-02 08:54,2026-05-02 10:06,234.85,DONE
MV703236,SH102815,1,L-249,L-245,VIN137,D3024,2025-09-15 08:55,2025-09-15 20:27,198.20,DONE
MV703237,SH102816,1,L-258,L-240,VIN207,D3090,2025-08-04 08:57,2025-08-04 18:01,348.33,DONE
MV703238,SH102816,2,L-240,L-218,VIN172,D3091,2025-08-04 12:10,2025-08-04 13:12,206.05,DONE
MV703239,SH102817,1,L-231,L-216,VIN153,D3093,2026-03-30 13:45,2026-03-31 18:32,365.98,DONE
MV703240,SH102817,2,L-216,L-213,VIN144,D3115,2026-03-30 16:03,2026-03-31 08:45,33.81,DONE
MV703241,SH102818,1,L-231,L-211,VIN127,D3008,2025-03-15 06:54,2025-03-15 08:00,408.93,DONE
MV703242,SH102819,1,L-208,L-251,VIN157,D3086,2025-05-18 18:45,2025-05-19 21:25,223.63,DONE
MV703243,SH102820,1,L-204,L-253,VIN163,D3096,2025-07-05 13:17,2025-07-05 12:43,174.16,DONE
MV703244,SH102822,1,L-259,L-216,VIN101,D3049,2025-03-07 12:03,2025-03-07 21:55,377.31,DONE
MV703245,SH102823,1,L-249,L-224,VIN145,D3114,2025-08-07 08:55,2025-08-08 20:09,126.11,DONE
MV703246,SH102824,1,L-233,L-211,VIN136,D3062,2025-01-11 18:40,,276.74,PLANNED
MV703247,SH102825,1,L-227,L-243,VIN205,D3079,2026-03-09 20:02,2026-03-09 15:08,330.45,DONE
MV703248,SH102826,1,L-233,L-235,VIN117,D3099,2025-09-15 17:16,2025-09-16 12:49,28.18,DONE
MV703249,SH102826,2,L-235,L-240,VIN206,D3030,2025-09-15 15:53,2025-09-15 07:36,36.82,DONE
MV703250,SH102826,3,L-240,L-201,VIN136,D3086,2025-09-16 08:41,2025-09-16 07:23,56.78,DONE
MV703251,SH102827,1,L-238,L-226,VIN197,D3078,2025-09-23 06:41,2025-09-23 19:21,307.54,DONE
MV703252,SH102828,1,L-227,L-260,VIN139,D3058,2026-03-17 17:15,2026-03-18 06:08,114.49,DONE
MV703253,SH102828,2,L-260,L-213,VIN125,D3101,2026-03-18 20:05,2026-03-19 14:49,171.39,DONE
MV703254,SH102829,1,L-246,L-233,VIN109,D3019,2025-06-08 11:51,2025-06-09 19:07,286.15,DONE
MV703255,SH102830,1,L-224,L-207,VIN148,D3040,2026-04-24 07:21,2026-04-25 10:44,389.93,DONE
MV703256,SH102831,1,L-214,L-251,VIN193,D3079,2025-06-04 16:14,2025-06-04 21:36,227.33,DONE
MV703257,SH102832,1,L-258,L-241,VIN129,D3104,2025-04-28 13:28,2025-04-28 07:28,358.38,DONE
MV703258,SH102833,1,L-235,L-202,VIN132,D3104,2025-04-12 10:52,2025-04-12 06:59,342.73,DONE
MV703259,SH102834,1,L-214,L-235,VIN113,D3097,2025-04-23 20:37,2025-04-24 10:02,298.21,DONE
MV703260,SH102836,1,L-234,L-241,VIN132,D3086,2025-12-07 07:42,2025-12-08 07:26,60.40,DONE
MV703261,SH102837,1,L-206,L-241,VIN217,D3112,2025-11-26 17:36,2025-11-27 15:28,186.52,DONE
MV703262,SH102838,1,L-258,L-213,VIN211,D3001,2025-12-06 12:36,2025-12-07 13:52,108.47,DONE
MV703263,SH102839,1,L-208,L-226,VIN160,D3115,2025-07-01 14:22,2025-07-02 11:38,326.42,DONE
MV703264,SH102840,1,L-232,L-242,VIN120,D3074,2025-04-24 16:53,2025-04-24 07:43,58.80,DONE
MV703265,SH102841,1,L-250,L-214,VIN194,D3071,2026-04-11 21:55,2026-04-12 07:31,182.51,DONE
MV703266,SH102842,1,L-244,L-201,VIN140,D3033,2025-06-03 12:45,2025-06-03 15:41,367.35,DONE
MV703267,SH102844,1,L-202,L-239,VIN219,D3066,2025-06-23 21:27,,338.61,PLANNED
MV703268,SH102846,1,L-246,L-259,VIN153,D3097,2025-08-31 20:48,2025-09-01 20:12,101.14,DONE
MV703269,SH102847,1,L-241,L-244,VIN147,D3071,2026-04-17 07:59,2026-04-18 19:12,317.94,DONE
MV703270,SH102848,1,L-246,L-219,VIN132,D3000,2025-11-13 10:10,2025-11-14 20:14,396.10,DONE
MV703271,SH102849,1,L-225,L-224,VIN200,D3050,2026-03-15 14:49,2026-03-15 19:57,125.49,DONE
MV703272,SH102850,1,L-201,L-233,VIN189,D3050,2025-01-08 18:08,2025-01-08 19:01,148.66,DONE
MV703273,SH102851,1,L-203,L-230,VIN172,D3059,2025-07-11 17:40,2025-07-12 10:51,371.46,DONE
MV703274,SH102852,1,L-254,L-235,VIN134,D3065,2025-04-07 20:43,2025-04-07 21:51,79.61,DONE
MV703275,SH102852,2,L-235,L-219,VIN191,D3062,2025-04-07 20:46,2025-04-07 17:42,359.67,DONE
MV703276,SH102853,1,L-215,L-203,VIN201,D3042,2025-11-07 07:08,2025-11-07 07:46,254.07,DONE
