Id,Date,cust_ref,svc,carrier_cd,orig,dest,START,END,wgt,wgt_uom,pieces,Amount,ccy,Status
SH102207,2025-12-17,P-1107,SVC4,EGRT,L-236,L-212,,,1088.9,LB,7,223.16,GBP,BOOKED
SH102208,2025-04-19,P-1111,SVC2,GRYP,L-239,L-236,2025-04-20 06:23,2025-04-22 17:16,447.3,KG,24,314.72,GBP,DELIVERED
SH102209,2026-03-16,P-1105,SVC1,GRYP,L-206,L-232,2026-03-18 13:21,2026-03-19 08:08,127.5,KG,10,123.00,GBP,DELIVERED
SH102210,2026-03-09,P-1227,SVC4,GRYP,L-249,L-244,2026-03-09 21:51,2026-03-19 07:12,302.5,KG,6,161.25,EUR,DELIVERED
SH102211,2025-11-02,P-1079,SVC3,ARRW,L-249,L-221,,,589.1,KG,7,277.12,GBP,CANCELLED
SH102212,2025-12-22,P-1176,SVC3,ARRW,L-216,L-205,2025-12-24 08:30,2025-12-28 19:58,508.0,KG,23,247.41,GBP,DELIVERED
SH102213,2025-03-20,P-1104,SVC1,BLTC,L-244,L-210,2025-03-23 19:28,2025-03-24 10:53,1088.4,KG,8,760.19,GBP,DELIVERED
SH102214,2025-01-03,P-1098,SVC2,ARRW,L-232,L-236,2025-01-03 14:44,2025-01-05 08:13,1038.4,LB,8,339.60,GBP,DELIVERED
SH102215,2025-03-07,P-1003,SVC3,DNUB,L-222,L-215,2025-03-07 11:23,2025-03-10 10:41,632.8,LB,4,158.88,GBP,DELIVERED
SH102216,2025-09-27,P-1066,SVC4,EGRT,L-218,L-222,2025-09-28 21:45,2025-10-01 10:33,1214.4,LB,18,253.50,GBP,DELIVERED
SH102217,2025-06-25,P-1037,SVC3,BLTC,L-260,L-249,2025-06-28 10:51,2025-06-30 12:09,1289.2,KG,3,561.74,GBP,DELIVERED
SH102218,2025-09-29,P-1049,SVC1,GRYP,L-219,L-253,,,1184.9,KG,22,810.83,GBP,CANCELLED
SH102219,2025-12-12,P-1064,SVC2,GRYP,L-230,L-212,2025-12-13 07:56,2025-12-15 21:03,695.3,KG,16,507.40,EUR,DELIVERED
SH102220,2025-08-21,P-1112,SVC2,FNCH,L-245,L-251,2025-08-22 14:34,,247.0,KG,17,188.72,GBP,IN_TRANSIT
SH102221,2025-03-16,P-1105,SVC5,GRYP,L-240,L-225,2025-03-17 16:36,2025-03-20 13:15,933.2,KG,7,410.28,GBP,DELIVERED
SH102222,2025-10-06,P-1128,SVC3,DNUB,L-208,L-207,2025-10-08 06:54,2025-10-10 17:00,436.2,LB,13,113.13,GBP,DELIVERED
SH102223,2026-01-03,P-1011,SVC3,CDRX,L-212,L-260,2026-01-05 12:48,2026-01-12 10:35,572.9,KG,21,265.24,GBP,DELIVERED
SH102224,2026-04-04,P-1081,SVC5,CDRX,L-241,L-214,2026-04-07 14:17,2026-04-09 07:13,1088.9,KG,4,492.59,GBP,DELIVERED
SH102225,2026-02-07,P-1227,SVC6,DNUB,L-202,L-244,2026-02-07 08:12,2026-02-14 16:15,785.3,LB,6,171.33,GBP,DELIVERED
SH102226,2025-12-18,P-1127,SVC4,EGRT,L-209,L-256,2025-12-20 11:03,2025-12-24 18:51,267.7,LB,21,87.33,GBP,DELIVERED
SH102227,2025-08-20,P-1080,SVC5,BLTC,L-244,L-220,2025-08-22 17:15,,168.6,KG,3,97.69,GBP,IN_TRANSIT
SH102228,2026-02-25,P-1201,SVC2,CDRX,L-218,L-233,,,716.1,KG,20,499.00,GBP,BOOKED
SH102229,2026-03-17,P-1163,SVC1,BLTC,L-226,L-214,2026-03-17 19:18,2026-03-22 16:41,865.9,KG,4,601.73,GBP,DELIVERED
SH102230,2025-12-28,P-1103,SVC3,DNUB,L-220,L-230,2025-12-28 07:51,2025-12-30 07:45,224.4,KG,1,128.81,GBP,DELIVERED
SH102231,2025-07-26,P-1188,SVC1,BLTC,L-218,L-236,2025-07-26 11:25,2025-07-27 18:52,575.2,LB,10,213.33,GBP,DELIVERED
SH102232,2025-12-06,P-1099,SVC3,BLTC,L-247,L-257,2025-12-08 12:27,2025-12-12 08:22,1296.1,KG,10,568.48,EUR,DELIVERED
SH102233,2026-03-13,P-1077,SVC3,BLTC,L-220,L-235,2026-03-14 11:19,2026-03-18 12:55,507.2,LB,3,132.08,GBP,DELIVERED
SH102234,2025-01-17,P-1044,SVC3,FNCH,L-209,L-258,2025-01-18 07:46,2025-01-21 14:47,585.6,KG,9,287.91,GBP,DELIVERED
SH102235,2026-02-14,P-1190,SVC3,EGRT,L-252,L-237,2026-02-14 12:48,2026-02-17 18:45,968.1,KG,26,446.48,GBP,DELIVERED
SH102236,2025-11-25,P-1201,SVC4,GRYP,L-208,L-256,2025-11-26 09:36,2025-11-29 08:32,538.8,KG,22,241.19,GBP,DELIVERED
SH102237,2026-04-30,P-1172,SVC1,ARRW,L-210,L-203,2026-05-03 18:37,2026-05-06 13:57,507.7,KG,10,371.56,GBP,DELIVERED
SH102238,2025-10-01,P-1082,SVC5,BLTC,L-227,L-243,2025-10-03 09:22,2025-10-09 06:00,677.2,KG,21,326.53,GBP,DELIVERED
SH102239,2025-08-26,P-1191,SVC1,EGRT,L-208,L-213,2025-08-29 18:41,2025-08-30 21:51,292.3,KG,4,231.17,GBP,DELIVERED
SH102240,2026-01-12,P-1149,SVC2,CDRX,L-245,L-219,,,355.1,KG,20,254.22,GBP,CANCELLED
SH102241,2025-02-27,P-1076,SVC3,GRYP,L-208,L-246,2025-03-02 13:27,2025-03-04 15:43,286.7,KG,24,152.30,GBP,DELIVERED
SH102242,2025-03-28,P-1182,SVC2,GRYP,L-205,L-234,2025-03-29 08:20,2025-03-31 06:46,620.4,KG,15,442.68,GBP,DELIVERED
SH102243,2025-04-09,P-1116,SVC1,GRYP,L-225,L-213,,,746.1,KG,25,536.43,GBP,CANCELLED
SH102244,2025-09-20,P-1072,SVC5,GRYP,L-252,L-231,2025-09-21 17:16,2025-09-25 11:35,587.6,LB,11,146.39,GBP,DELIVERED
SH102245,2025-08-21,P-1188,SVC3,EGRT,L-228,L-203,2025-08-23 15:58,2025-08-25 10:06,1045.1,KG,18,460.28,EUR,DELIVERED
SH102246,2025-05-12,P-1063,SVC5,EGRT,L-220,L-206,2025-05-13 07:39,2025-05-18 18:01,387.6,KG,14,194.81,GBP,DELIVERED
SH102247,2026-05-11,P-1234,SVC4,DNUB,L-253,L-240,2026-05-11 14:45,2026-05-18 13:11,458.1,LB,9,110.03,GBP,DELIVERED
SH102248,2025-03-11,P-1200,SVC6,ARRW,L-254,L-217,2025-03-11 10:48,2025-03-12 06:14,704.8,LB,14,166.85,GBP,DELIVERED
SH102249,2025-08-07,P-1205,SVC3,ARRW,L-229,L-202,2025-08-09 15:02,,998.7,KG,3,438.25,EUR,IN_TRANSIT
SH102250,2025-08-12,P-1126,SVC1,ARRW,L-251,L-239,2025-08-12 13:15,2025-08-17 06:03,290.6,LB,15,124.66,GBP,DELIVERED
SH102251,2025-04-10,P-1235,SVC2,EGRT,L-227,L-232,2025-04-12 18:22,2025-04-13 13:44,657.8,LB,7,227.19,GBP,DELIVERED
SH102252,2025-10-05,P-1200,SVC1,EGRT,L-237,L-211,2025-10-08 06:32,2025-10-09 08:36,365.2,KG,6,260.70,EUR,DELIVERED
SH102253,2025-02-08,P-1085,SVC3,EGRT,L-205,L-235,2025-02-11 15:16,,566.9,KG,20,252.30,GBP,IN_TRANSIT
SH102254,2025-02-12,P-1165,SVC3,GRYP,L-238,L-215,2025-02-15 18:09,2025-02-18 18:01,354.6,LB,22,100.59,GBP,DELIVERED
SH102255,2026-03-21,P-1111,SVC2,ARRW,L-250,L-225,2026-03-23 12:46,2026-03-24 13:36,247.1,KG,13,206.87,GBP,DELIVERED
SH102256,2026-04-09,P-1202,SVC5,EGRT,L-252,L-231,2026-04-10 19:29,2026-04-11 13:27,880.4,KG,8,398.29,GBP,DELIVERED
SH102257,2025-08-26,P-1222,SVC3,GRYP,L-239,L-234,2025-08-27 15:17,2025-08-31 06:14,944.6,KG,6,431.88,GBP,DELIVERED
SH102258,2025-05-02,P-1102,SVC2,BLTC,L-242,L-217,2025-05-02 20:39,2025-05-03 19:59,148.7,KG,8,126.79,GBP,DELIVERED
SH102259,2026-02-17,P-1009,SVC6,BLTC,L-212,L-240,2026-02-19 20:31,2026-02-21 11:49,1251.6,KG,25,552.68,GBP,DELIVERED
SH102260,2025-02-12,P-1038,SVC3,GRYP,L-202,L-240,2025-02-13 20:35,2025-02-14 16:31,911.6,KG,26,407.88,GBP,DELIVERED
SH102261,2025-06-26,P-1115,SVC4,ARRW,L-239,L-207,2025-06-28 21:44,2025-06-29 10:32,951.1,KG,22,438.91,GBP,DELIVERED
SH102262,2026-02-06,P-1031,SVC3,DNUB,L-205,L-236,2026-02-07 06:29,2026-02-11 19:26,675.6,KG,8,317.70,GBP,DELIVERED
SH102263,2025-02-10,P-1219,SVC2,DNUB,L-256,L-238,2025-02-13 15:55,2025-02-15 12:44,399.2,KG,17,286.54,GBP,DELIVERED
SH102264,2026-05-17,P-1166,SVC4,FNCH,L-232,L-238,2026-05-17 09:55,2026-05-20 13:58,638.0,LB,1,143.76,GBP,DELIVERED
SH102265,2026-01-07,P-1174,SVC3,ARRW,L-256,L-217,2026-01-09 08:50,2026-01-12 16:06,1257.2,KG,16,546.52,GBP,DELIVERED
SH102266,2026-04-05,P-1144,SVC3,GRYP,L-206,L-217,2026-04-07 08:18,2026-04-15 12:10,869.4,LB,9,181.42,GBP,DELIVERED
SH102267,2025-08-30,P-1029,SVC5,DNUB,L-232,L-239,2025-09-01 06:07,,90.2,KG,19,60.34,GBP,IN_TRANSIT
SH102268,2025-08-08,P-1051,SVC5,DNUB,L-211,L-225,2025-08-08 19:42,2025-08-11 17:36,1356.0,KG,10,597.49,GBP,DELIVERED
SH102269,2025-07-13,P-1110,SVC2,CDRX,L-219,L-207,,,455.0,KG,1,326.49,GBP,CANCELLED
SH102270,2026-01-02,P-1043,SVC4,FNCH,L-243,L-244,2026-01-05 20:51,2026-01-08 10:35,72.1,KG,19,61.53,EUR,DELIVERED
SH102271,2025-01-03,P-1083,SVC6,ARRW,L-204,L-227,2025-01-06 06:39,2025-01-07 21:26,490.2,LB,4,126.50,GBP,DELIVERED
SH102272,2026-04-18,P-1005,SVC4,BLTC,L-210,L-228,2026-04-19 15:07,2026-04-25 19:04,1362.7,KG,26,605.06,EUR,DELIVERED
SH102273,2025-02-13,P-1008,SVC4,FNCH,L-215,L-252,,,1234.6,LB,5,247.69,GBP,CANCELLED
SH102274,2025-11-03,P-1208,SVC4,ARRW,L-219,L-253,2025-11-03 10:07,2025-11-09 14:03,1330.5,KG,23,591.83,GBP,DELIVERED
SH102275,2025-01-10,P-1159,SVC4,GRYP,L-217,L-206,2025-01-13 19:26,2025-01-20 08:12,882.9,LB,5,201.84,GBP,DELIVERED
SH102276,2025-07-27,P-1121,SVC1,EGRT,L-204,L-235,2025-07-29 07:17,2025-07-30 11:20,1188.4,KG,17,817.19,GBP,DELIVERED
SH102277,2025-11-29,P-1209,SVC2,GRYP,L-234,L-259,2025-11-30 18:13,2025-12-02 11:08,618.9,KG,8,454.74,GBP,DELIVERED
SH102278,2025-01-20,P-1098,SVC3,BLTC,L-256,L-229,2025-01-20 14:04,2025-01-24 08:08,336.8,KG,18,169.02,GBP,DELIVERED
SH102279,2026-04-24,P-1102,SVC5,ARRW,L-229,L-203,2026-04-26 10:42,,1269.7,KG,19,557.40,GBP,IN_TRANSIT
SH102280,2025-06-05,P-1149,SVC6,DNUB,L-214,L-210,2025-06-08 15:20,2025-06-10 07:54,61.4,LB,1,29.90,GBP,DELIVERED
SH102281,2025-07-01,P-1157,SVC3,EGRT,L-228,L-259,2025-07-03 14:26,,798.3,KG,19,371.92,GBP,IN_TRANSIT
SH102282,2026-01-10,P-1078,SVC4,ARRW,L-227,L-222,2026-01-11 07:39,2026-01-15 21:08,250.2,KG,17,137.18,GBP,DELIVERED
SH102283,2025-11-07,P-1060,SVC2,BLTC,L-212,L-237,2025-11-08 08:55,2025-11-10 20:35,1006.2,KG,21,714.95,GBP,DELIVERED
SH102284,2025-12-20,P-1209,SVC2,CDRX,L-246,L-211,2025-12-23 09:23,2025-12-25 16:11,350.8,KG,8,261.19,GBP,DELIVERED
SH102285,2026-05-08,P-1156,SVC5,FNCH,L-230,L-203,2026-05-11 08:13,2026-05-12 19:20,40.5,KG,7,44.04,GBP,DELIVERED
SH102286,2025-11-03,P-1215,SVC2,CDRX,L-247,L-206,2025-11-04 15:46,2025-11-05 11:49,959.1,LB,10,305.38,GBP,DELIVERED
SH102287,2026-05-07,P-1187,SVC1,CDRX,L-257,L-241,2026-05-09 14:39,2026-05-14 15:47,1270.4,LB,11,427.12,GBP,DELIVERED
SH102288,2025-08-31,P-1156,SVC3,GRYP,L-207,L-249,2025-09-02 15:09,2025-09-06 13:20,789.6,KG,2,374.01,GBP,DELIVERED
SH102289,2026-03-23,P-1151,SVC3,DNUB,L-208,L-220,2026-03-24 17:53,2026-03-28 16:21,13.8,LB,14,37.60,GBP,DELIVERED
SH102290,2026-05-15,P-1123,SVC3,GRYP,L-257,L-252,,,229.9,KG,9,137.28,EUR,CANCELLED
SH102291,2026-05-07,P-1195,SVC5,FNCH,L-205,L-228,2026-05-09 15:27,2026-05-12 18:31,191.8,KG,10,95.33,GBP,DELIVERED
SH102292,2025-05-12,P-1124,SVC5,DNUB,L-222,L-236,2025-05-14 14:45,2025-05-18 13:36,1171.8,KG,7,508.30,GBP,DELIVERED
SH102293,2025-07-02,P-1147,SVC3,DNUB,L-214,L-258,2025-07-05 17:44,2025-07-07 16:24,895.4,KG,16,410.62,GBP,DELIVERED
SH102294,2026-05-09,P-1214,SVC1,EGRT,L-257,L-236,2026-05-09 14:19,,265.2,KG,19,213.80,GBP,IN_TRANSIT
SH102295,2026-02-03,P-1089,SVC3,FNCH,L-231,L-260,2026-02-05 10:11,,449.2,KG,1,224.66,GBP,IN_TRANSIT
SH102296,2026-03-22,P-1074,SVC1,EGRT,L-254,L-251,2026-03-22 06:02,2026-03-23 07:54,433.4,KG,22,324.73,GBP,DELIVERED
SH102297,2026-01-26,P-1148,SVC4,BLTC,L-248,L-217,2026-01-26 06:28,2026-01-30 20:53,874.1,LB,6,182.23,EUR,DELIVERED
SH102298,2025-08-19,P-1137,SVC1,GRYP,L-239,L-201,2025-08-19 18:30,2025-08-20 15:19,655.7,KG,17,466.34,GBP,DELIVERED
SH102299,2025-11-04,P-1207,SVC4,FNCH,L-219,L-234,2025-11-07 17:50,2025-11-13 20:07,115.6,KG,19,81.72,GBP,DELIVERED
SH102300,2026-01-14,P-1152,SVC2,FNCH,L-211,L-209,2026-01-16 13:03,,202.9,KG,8,157.18,GBP,IN_TRANSIT
SH102301,2025-08-22,P-1187,SVC3,DNUB,L-205,L-225,2025-08-24 21:25,2025-08-26 16:48,749.1,LB,16,164.75,GBP,DELIVERED
SH102302,2026-02-23,P-1021,SVC4,ARRW,L-213,L-227,2026-02-26 16:06,2026-02-27 12:07,1083.6,LB,6,225.04,EUR,DELIVERED
SH102303,2025-03-15,P-1050,SVC3,ARRW,L-227,L-221,2025-03-16 19:43,2025-03-17 15:48,202.6,LB,23,79.33,GBP,DELIVERED
SH102304,2026-04-08,P-1070,SVC6,DNUB,L-251,L-246,,,354.9,LB,23,92.29,EUR,CANCELLED
SH102305,2026-04-07,P-1213,SVC4,GRYP,L-234,L-221,2026-04-07 11:52,2026-04-10 13:34,592.5,KG,10,283.70,GBP,DELIVERED
SH102306,2026-02-04,P-1100,SVC1,BLTC,L-214,L-225,2026-02-06 10:13,2026-02-07 15:17,1197.3,KG,14,830.17,GBP,DELIVERED
SH102307,2026-02-20,P-1006,SVC3,DNUB,L-214,L-234,,,1065.5,KG,15,467.17,GBP,BOOKED
SH102308,2025-08-26,P-1192,SVC3,DNUB,L-214,L-203,2025-08-29 17:49,2025-09-01 09:28,717.4,KG,14,337.21,EUR,DELIVERED
SH102309,2025-01-16,P-1039,SVC5,BLTC,L-235,L-249,2025-01-17 19:08,,796.2,KG,9,354.96,GBP,IN_TRANSIT
SH102310,2025-11-19,P-1116,SVC3,BLTC,L-243,L-201,2025-11-21 09:44,2025-11-27 07:05,178.3,KG,23,90.92,GBP,DELIVERED
SH102311,2025-02-22,P-1187,SVC3,ARRW,L-227,L-251,2025-02-22 19:17,2025-02-24 20:02,1198.4,LB,1,245.53,EUR,DELIVERED
SH102312,2025-02-23,P-1031,SVC2,FNCH,L-236,L-233,2025-02-24 19:43,,102.6,KG,17,92.30,EUR,IN_TRANSIT
SH102313,2025-11-07,P-1209,SVC3,BLTC,L-257,L-218,2025-11-07 16:40,2025-11-10 15:53,310.6,LB,17,73.02,GBP,DELIVERED
SH102314,2025-03-28,P-1121,SVC5,GRYP,L-242,L-230,2025-03-30 11:29,2025-04-01 19:24,564.3,KG,9,267.20,GBP,DELIVERED
SH102315,2026-04-18,P-1085,SVC3,ARRW,L-259,L-215,2026-04-19 12:31,2026-04-22 18:00,79.1,LB,15,44.44,EUR,DELIVERED
SH102316,2025-10-15,P-1081,SVC3,ARRW,L-257,L-239,2025-10-18 08:57,2025-10-19 08:06,1102.9,LB,9,237.05,GBP,DELIVERED
SH102317,2025-07-08,P-1031,SVC4,EGRT,L-226,L-245,2025-07-09 14:03,2025-07-14 17:37,718.9,LB,23,157.04,GBP,DELIVERED
SH102318,2026-02-16,P-1031,SVC2,CDRX,L-215,L-239,2026-02-18 19:30,2026-02-19 17:56,715.7,LB,9,241.35,EUR,DELIVERED
SH102319,2026-01-12,P-1187,SVC3,DNUB,L-226,L-237,2026-01-15 18:06,2026-01-16 07:14,869.0,KG,15,392.80,GBP,DELIVERED
SH102320,2025-06-26,P-1072,SVC3,GRYP,L-237,L-256,2025-06-29 08:14,2025-07-01 11:36,1268.8,KG,16,547.82,EUR,DELIVERED
SH102321,2025-04-06,P-1156,SVC3,GRYP,L-201,L-221,2025-04-07 07:55,2025-04-10 21:20,1383.8,KG,4,600.00,GBP,DELIVERED
SH102322,2025-12-04,P-1157,SVC4,ARRW,L-244,L-237,,,733.8,KG,20,344.77,GBP,BOOKED
SH102323,2025-04-30,P-1103,SVC5,CDRX,L-213,L-221,2025-05-02 10:36,2025-05-07 13:51,25.7,LB,5,45.40,GBP,DELIVERED
SH102324,2025-04-22,P-1198,SVC4,DNUB,L-245,L-205,2025-04-22 20:49,2025-04-26 15:41,638.6,LB,23,144.93,GBP,DELIVERED
SH102325,2025-01-04,P-1186,SVC1,FNCH,L-216,L-208,,,1342.9,KG,24,939.76,GBP,CANCELLED
SH102326,2026-04-15,P-1222,SVC2,DNUB,L-229,L-215,2026-04-15 06:24,2026-04-19 10:26,696.9,LB,1,247.67,GBP,DELIVERED
SH102327,2025-10-14,P-1096,SVC6,BLTC,L-248,L-243,2025-10-16 10:18,2025-10-18 17:22,813.6,KG,13,360.82,GBP,DELIVERED
SH102328,2025-11-15,P-1079,SVC2,BLTC,L-260,L-247,,,1391.5,KG,25,957.20,EUR,CANCELLED
SH102329,2025-10-06,P-1168,SVC2,CDRX,L-236,L-214,2025-10-09 12:00,2025-10-13 18:53,1308.7,KG,15,904.15,GBP,DELIVERED
SH102330,2026-03-06,P-1049,SVC4,ARRW,L-250,L-256,2026-03-07 06:11,2026-03-13 08:40,1163.7,LB,11,256.40,GBP,DELIVERED
SH102331,2025-08-23,P-1106,SVC2,DNUB,L-201,L-251,2025-08-24 17:02,2025-08-30 15:24,1033.2,LB,15,349.54,GBP,DELIVERED
SH102332,2026-03-14,P-1232,SVC6,ARRW,L-221,L-258,2026-03-15 14:23,2026-03-17 14:00,671.3,LB,24,149.82,GBP,DELIVERED
SH102333,2026-01-23,P-1205,SVC3,EGRT,L-237,L-213,2026-01-25 07:25,2026-01-28 14:14,1382.0,LB,24,304.73,GBP,DELIVERED
SH102334,2025-08-28,P-1165,SVC2,DNUB,L-220,L-224,2025-08-30 11:38,2025-09-04 20:07,1193.7,KG,14,841.55,GBP,DELIVERED
SH102335,2025-09-27,P-1108,SVC5,CDRX,L-208,L-225,2025-09-28 07:48,2025-09-30 10:01,891.1,KG,12,414.01,GBP,DELIVERED
SH102336,2025-10-12,P-1164,SVC3,GRYP,L-245,L-236,2025-10-15 20:01,2025-10-23 11:51,419.5,KG,22,217.79,GBP,DELIVERED
SH102337,2026-01-20,P-1003,SVC4,DNUB,L-245,L-225,2026-01-22 21:20,2026-01-29 07:16,45.1,KG,11,56.26,GBP,DELIVERED
SH102338,2026-03-22,P-1107,SVC5,FNCH,L-213,L-204,2026-03-25 06:18,2026-03-29 13:31,1253.5,KG,26,562.18,GBP,DELIVERED
SH102339,2026-03-10,P-1196,SVC2,BLTC,L-234,L-244,2026-03-12 14:41,2026-03-14 17:07,674.2,LB,3,219.12,GBP,DELIVERED
SH102340,2025-10-10,P-1088,SVC3,ARRW,L-246,L-242,2025-10-13 13:27,,1189.8,KG,8,528.06,GBP,IN_TRANSIT
SH102341,2025-10-02,P-1220,SVC3,FNCH,L-252,L-254,2025-10-03 17:35,2025-10-08 06:53,659.3,KG,8,316.29,GBP,DELIVERED
SH102342,2025-01-28,P-1213,SVC5,EGRT,L-246,L-256,2025-01-29 20:33,2025-02-03 07:28,604.4,LB,18,129.29,EUR,DELIVERED
SH102343,2025-09-13,P-1150,SVC3,DNUB,L-217,L-230,2025-09-13 13:46,2025-09-15 19:54,338.9,KG,22,167.67,GBP,DELIVERED
SH102344,2025-12-13,P-1055,SVC1,GRYP,L-201,L-220,2025-12-13 20:44,2025-12-17 16:06,801.1,KG,9,570.98,GBP,DELIVERED
SH102345,2025-11-04,P-1123,SVC2,ARRW,L-227,L-230,2025-11-04 07:24,2025-11-05 15:46,681.6,KG,11,494.76,GBP,DELIVERED
SH102346,2025-07-04,P-1211,SVC4,BLTC,L-227,L-213,2025-07-04 16:07,,1048.8,KG,21,466.97,EUR,IN_TRANSIT
SH102347,2026-01-29,P-1206,SVC2,ARRW,L-228,L-258,2026-01-30 18:04,2026-02-03 15:43,1142.3,KG,9,806.16,GBP,DELIVERED
SH102348,2026-01-09,P-1219,SVC2,GRYP,L-233,L-203,2026-01-09 08:35,2026-01-11 08:13,1212.2,KG,17,846.74,GBP,DELIVERED
SH102349,2026-02-20,P-1015,SVC3,DNUB,L-228,L-254,2026-02-20 14:23,2026-02-21 10:45,163.2,KG,12,85.62,GBP,DELIVERED
SH102350,2025-12-18,P-1146,SVC1,FNCH,L-214,L-231,2025-12-21 09:41,2025-12-26 18:10,566.3,KG,24,397.27,GBP,DELIVERED
SH102351,2026-05-07,P-1161,SVC3,CDRX,L-209,L-242,2026-05-08 17:47,2026-05-12 08:10,1182.4,KG,12,531.63,GBP,DELIVERED
SH102352,2025-03-12,P-1150,SVC5,GRYP,L-240,L-252,2025-03-14 20:31,,1179.8,KG,12,519.29,GBP,IN_TRANSIT
SH102353,2025-04-22,P-1133,SVC5,CDRX,L-205,L-259,2025-04-25 15:25,2025-04-26 18:32,90.1,KG,20,68.93,EUR,DELIVERED
SH102354,2025-01-23,P-1095,SVC5,FNCH,L-228,L-237,2025-01-23 09:04,,240.8,KG,3,139.82,GBP,IN_TRANSIT
SH102355,2025-11-15,P-1039,SVC3,CDRX,L-260,L-230,2025-11-15 18:04,,1304.3,LB,4,268.74,EUR,IN_TRANSIT
SH102356,2025-11-30,P-1002,SVC3,FNCH,L-224,L-205,2025-12-03 06:14,2025-12-07 06:26,800.6,KG,17,361.64,GBP,DELIVERED
SH102357,2026-03-04,P-1169,SVC1,CDRX,L-244,L-250,,,1080.5,KG,15,762.30,GBP,BOOKED
SH102358,2025-11-18,P-1023,SVC3,CDRX,L-254,L-212,2025-11-20 06:50,2025-11-23 14:59,1385.1,KG,18,606.64,GBP,DELIVERED
SH102359,2026-05-07,P-1074,SVC1,EGRT,L-205,L-232,,,1261.4,KG,20,878.48,GBP,CANCELLED
SH102360,2025-06-10,P-1179,SVC3,DNUB,L-249,L-211,2025-06-11 15:44,,837.5,KG,11,375.67,GBP,IN_TRANSIT
SH102361,2025-12-24,P-1237,SVC4,CDRX,L-219,L-221,2025-12-26 18:29,2026-01-07 14:29,1017.3,LB,20,226.54,GBP,DELIVERED
SH102362,2026-03-14,P-1146,SVC3,DNUB,L-250,L-257,2026-03-15 12:22,2026-03-18 11:17,518.5,KG,10,254.79,GBP,DELIVERED
SH102363,2025-04-01,P-1008,SVC2,GRYP,L-257,L-252,2025-04-02 19:11,2025-04-03 17:39,428.8,KG,10,307.30,GBP,DELIVERED
SH102364,2026-02-13,P-1145,SVC3,DNUB,L-231,L-221,2026-02-15 13:35,2026-02-17 21:30,566.2,KG,3,271.30,GBP,DELIVERED
SH102365,2025-05-16,P-1119,SVC4,GRYP,L-215,L-229,2025-05-17 08:37,2025-05-20 11:35,521.3,KG,6,258.27,GBP,DELIVERED
SH102366,2025-09-24,P-1191,SVC6,EGRT,L-235,L-245,2025-09-26 07:56,2025-10-03 20:13,1144.9,KG,7,518.16,GBP,DELIVERED
SH102367,2026-05-15,P-1115,SVC6,BLTC,L-208,L-248,2026-05-17 12:39,2026-05-24 08:08,218.4,LB,17,80.93,GBP,DELIVERED
SH102368,2025-11-05,P-1105,SVC4,DNUB,L-206,L-236,2025-11-05 16:15,2025-11-07 15:53,13.4,KG,5,44.90,GBP,DELIVERED
SH102369,2025-05-17,P-1221,SVC3,FNCH,L-236,L-203,2025-05-18 17:26,,577.2,KG,20,264.84,EUR,IN_TRANSIT
SH102370,2025-01-08,P-1218,SVC3,ARRW,L-224,L-215,2025-01-11 16:56,2025-01-14 21:49,1224.6,KG,22,543.10,GBP,DELIVERED
SH102371,2025-03-30,P-1239,SVC2,DNUB,L-208,L-240,2025-04-01 15:56,2025-04-02 06:07,1266.7,LB,17,425.50,GBP,DELIVERED
SH102372,2025-06-11,P-1090,SVC3,DNUB,L-239,L-211,2025-06-12 08:48,2025-06-18 09:45,323.6,KG,24,156.13,GBP,DELIVERED
SH102373,2026-04-02,P-1124,SVC2,DNUB,L-206,L-247,2026-04-04 16:41,,1242.9,KG,20,852.88,GBP,IN_TRANSIT
SH102374,2026-03-10,P-1060,SVC1,EGRT,L-219,L-260,2026-03-10 21:19,2026-03-11 12:03,1325.1,KG,22,925.37,EUR,DELIVERED
SH102375,2025-08-05,P-1120,SVC6,EGRT,L-228,L-215,2025-08-05 19:41,2025-08-06 14:11,1215.6,KG,21,531.36,EUR,DELIVERED
SH102376,2026-01-05,P-1055,SVC6,GRYP,L-252,L-251,2026-01-08 17:46,2026-01-11 09:36,200.3,LB,17,56.75,GBP,DELIVERED
SH102377,2025-07-24,P-1214,SVC4,ARRW,L-238,L-232,2025-07-26 21:30,2025-07-28 14:36,391.3,KG,4,177.84,GBP,DELIVERED
SH102378,2025-03-19,P-1150,SVC5,ARRW,L-229,L-218,2025-03-22 14:32,2025-03-30 19:50,847.5,KG,5,372.08,GBP,DELIVERED
SH102379,2025-05-02,P-1026,SVC2,CDRX,L-234,L-255,2025-05-05 14:59,2025-05-06 12:39,144.9,KG,25,127.34,EUR,DELIVERED
SH102380,2025-03-12,P-1054,SVC2,DNUB,L-230,L-201,2025-03-12 17:04,2025-03-18 17:12,418.6,KG,7,308.55,GBP,DELIVERED
SH102381,2025-07-01,P-1012,SVC2,FNCH,L-205,L-202,2025-07-04 08:25,2025-07-06 18:36,1004.4,KG,12,713.40,GBP,DELIVERED
SH102382,2026-01-24,P-1067,SVC4,GRYP,L-227,L-238,2026-01-27 11:02,2026-01-31 06:01,1032.4,LB,5,218.28,GBP,DELIVERED
SH102383,2026-02-11,P-1234,SVC4,FNCH,L-258,L-255,,,24.0,KG,5,24.61,GBP,BOOKED
